Price,Close,High,Low,Open,Volume
11/26/24,44860.30859,44903.01172,44426.66016,44614.89063,476170000
11/27/24,44722.05859,45003.05859,44690.23047,44837.75,451360000
11/29/24,44910.64844,45071.28906,44760.05078,44760.05078,319210000
12/2/24,44782,45001.66016,44710.16016,44925.85938,439740000
12/3/24,44705.53125,44914.67969,44574.78125,44769.57813,429130000
12/4/24,45014.03906,45073.62891,44799.73828,44941.05078,554420000
12/5/24,44765.71094,45059.94141,44747.14063,45038.44141,457340000
12/6/24,44642.51953,44923.73828,44596.46094,44824.28906,466910000
12/9/24,44401.92969,44728.51172,44382.82813,44637.96875,503920000
12/10/24,44247.82813,44470.83984,44186.66016,44291.57031,482660000
12/11/24,44148.55859,44376.17969,44135.73828,44300.41016,512650000
12/12/24,43914.12109,44208.60156,43903.26953,44168.66016,396050000
12/13/24,43828.05859,44054.23047,43790.48047,43929.14844,455380000
12/16/24,43717.48047,43951.57813,43686.85156,43825.76172,579350000
12/17/24,43449.89844,43656.46875,43336.21875,43656.46875,593670000
12/18/24,42326.87109,43688.96875,42300.03906,43459.71875,627570000
12/19/24,42342.23828,42787.85156,42334.12891,42464.12891,560200000
12/20/24,42840.26172,43216.03125,42146.32813,42296.26172,1121300000
12/23/24,42906.94922,42957.78906,42516.87109,42800.48828,449390000
12/24/24,43297.03125,43297.64844,42871.76172,42916.48047,230410000
12/26/24,43325.80078,43373.98047,43115.08984,43201.85156,270350000
12/27/24,42992.21094,43238.85156,42761.55859,43142.37109,376960000
12/30/24,42573.73047,42863.85938,42263.51172,42863.85938,383300000
12/31/24,42544.21875,42779.69141,42421.28906,42636.69922,359210000
1/2/25,42392.26953,42905.08984,42174.80078,42660.08984,459850000
1/3/25,42732.12891,42782.76172,42436.92188,42495.76172,455810000
1/6/25,42706.55859,43115.30859,42611.16016,42835.51953,557040000
1/7/25,42528.35938,42931.53906,42380.75,42809.71094,621630000
1/8/25,42635.19922,42656.21875,42327.78906,42542.10156,463430000
1/10/25,41938.44922,42540.28906,41877.30078,42540.28906,543810000
1/13/25,42297.12109,42319.60156,41844.89063,41924.67969,500190000
1/14/25,42518.28125,42544.57031,42157.03125,42366.42188,454650000
1/15/25,43221.55078,43323.48828,42927.76172,42927.76172,479110000
1/16/25,43153.12891,43294.80859,43081.75,43290.25,504270000
1/17/25,43487.82813,43653.25,43312.55078,43312.55078,554870000
1/21/25,44025.80859,44050.12891,43528.64844,43528.64844,592210000
1/22/25,44156.73047,44208.33984,44042.10938,44178.05859,588430000
1/23/25,44565.07031,44565.26172,44113.55078,44113.55078,444180000
1/24/25,44424.25,44545.51953,44332.21875,44533.75,532230000
1/27/25,44713.57813,44727.85156,44026.26953,44148.83984,1230150000
1/28/25,44850.35156,44976.35156,44621.96094,44756.35938,915110000
1/29/25,44713.51953,44962.57813,44579.10156,44819.55078,695190000
1/30/25,44882.12891,45008.75,44548.69141,44548.69141,714080000
1/31/25,44544.66016,45054.35938,44507.21875,45054.35938,768530000
2/3/25,44421.91016,44594.53906,43879.05859,44268.14844,712890000
2/4/25,44556.03906,44597.71094,44328.51953,44469.46094,561360000
2/5/25,44873.28125,44886.87891,44352.98828,44563.62891,552040000
2/6/25,44747.62891,44966.62891,44545.26953,44949.19141,542250000
2/7/25,44303.39844,44857.10938,44279.78125,44762.57031,552510000
2/10/25,44470.41016,44622.19141,44301.42188,44396.92188,494600000
2/11/25,44593.64844,44640.60156,44319.51172,44401.37891,453440000
2/12/25,44368.55859,44467.21094,44104.48047,44357.69922,444470000
2/13/25,44711.42969,44768.26172,44366.62109,44425.94141,513960000
2/14/25,44546.07813,44769.05078,44498.96094,44720.98828,474570000
2/18/25,44556.33984,44602.01953,44319.32031,44583.91016,551790000
2/19/25,44627.58984,44636.19141,44312.64844,44478.12109,438880000
2/20/25,44176.64844,44561.10938,43950.16016,44561.10938,448500000
2/21/25,43428.01953,43959.73047,43349.32813,43820.12891,622550000
2/24/25,43461.21094,43699.14844,43343.67188,43493.12109,615500000
2/25/25,43621.16016,43767.73828,43282.98047,43509.73828,641310000
2/26/25,43433.12109,43866.5,43318.92969,43635.42188,590270000
2/27/25,43239.5,43884.19141,43224.53125,43516.44141,739620000
2/28/25,43840.91016,43873.55078,43100.87109,43259.83984,782170000
3/3/25,43191.23828,44033.78125,42919.30859,43900.48828,731560000
3/4/25,42520.98828,43084,42347.75,43040.30078,815780000
3/5/25,43006.58984,43135.92188,42418.73047,42518.37109,582350000
3/6/25,42579.07813,42970.48828,42381.55859,42848.48828,643880000
3/7/25,42801.71875,42898.67969,42175.62109,42503.07031,763440000
3/10/25,41911.71094,42541.35938,41612.92188,42507.64844,840180000
3/11/25,41433.48047,41868.26953,41175.37109,41837.94922,828160000
3/12/25,41350.92969,41721.35938,41010.23828,41577.5,712360000
3/13/25,40813.57031,41360.12109,40661.76953,41280.05078,646770000
3/14/25,41488.19141,41528.10938,40929.53906,41057.57031,600240000
3/17/25,41841.62891,42013.10156,41412.75,41460.21875,564190000
3/18/25,41581.30859,41787.25,41415.42969,41772.91016,569810000
3/19/25,41964.62891,42178.41016,41613.19141,41613.19141,577530000
3/20/25,41953.32031,42250.28906,41695.60938,41795.26172,545240000
3/21/25,41985.35156,42011.39844,41433.85938,41763.39844,1026600000
3/24/25,42583.32031,42638.85156,42180.14063,42180.14063,548840000
3/25/25,42587.5,42696.60938,42441.82813,42635.53906,452200000
3/26/25,42454.78906,42821.82813,42326.67188,42655.85156,592650000
3/27/25,42299.69922,42523.83984,42142.19141,42432.96094,484540000
3/28/25,41583.89844,42258.14844,41530,42245.82031,532360000
3/31/25,42001.76172,42147.37891,41148.12891,41382.51953,732220000
4/1/25,41989.96094,42140.66016,41519.89844,41879.75,514610000
4/2/25,42225.32031,42382.26953,41629.69922,41736.07813,492050000
4/3/25,40545.92969,41173.62109,40513.10938,40986.51953,941940000
4/4/25,38314.85938,40097.89844,38264.87109,40097.89844,1290100000
4/7/25,37965.60156,39207.01953,36611.78125,37879.64844,1363960000
4/8/25,37645.58984,39426.60156,37103.85938,38827.10156,1051220000
4/9/25,40608.44922,40778.69922,37275.69141,37387.91016,1412960000
4/10/25,39593.66016,39996.92969,38427.69922,39996.92969,1023490000
4/11/25,40212.71094,40404.26953,39255.21094,39493.42188,742800000
4/14/25,40524.78906,40778.28906,40159.01953,40546.14844,667010000
4/15/25,40368.96094,40791.17969,40346.94141,40527.82031,529800000
4/16/25,39669.39063,40416.80078,39394.75,40179.48828,737550000
4/17/25,39142.23047,39745.57813,38950.30859,39745.57813,657400000
4/21/25,38170.41016,38906.03906,37830.66016,38906.03906,604790000
4/22/25,39186.98047,39272.03125,38516.23047,38516.23047,582330000
4/23/25,39606.57031,40376.10938,39487.14063,39815.01172,642550000
4/24/25,40093.39844,40157.91016,39371.87109,39531.05078,558120000
4/25/25,40113.5,40137.30859,39718.67969,40045.73047,559040000
4/28/25,40227.58984,40414.17969,39869.10156,40171.73828,475930000
4/29/25,40527.62109,40630.48828,40222.17969,40233.98047,434830000
4/30/25,40669.35938,40777.16016,39745.62891,40290.41016,599760000
5/1/25,40752.96094,41099.51953,40705.62891,40918.03906,597270000
5/2/25,41317.42969,41386.19141,40960.42188,40960.42188,589870000
5/5/25,41218.82813,41445.91016,41063.44141,41173.37891,413440000
5/6/25,40829,41164.32813,40759.41016,41000.19141,416110000
5/7/25,41113.96875,41266.91016,40829.28906,40956.07813,533870000
5/8/25,41368.44922,41773.21875,41167.76172,41312.57031,514850000
5/9/25,41249.37891,41512.42969,41150.73047,41405.48047,373930000
5/12/25,42410.10156,42418.05078,41899.05078,41899.05078,653810000
5/13/25,42140.42969,42507.32813,42132.03906,42507.32813,729860000
5/14/25,42051.05859,42254.75,41952.85938,42150.08984,660230000
5/15/25,42322.75,42351.42188,41777.98047,41777.98047,736430000
5/16/25,42654.73828,42663.67969,42232.55859,42356.19922,621250000
5/19/25,42792.07031,42842.03906,42337.71094,42542.80859,536830000
5/20/25,42677.23828,42800.03906,42485.37109,42735.10938,441530000
5/21/25,41860.44141,42439.26953,41785.21875,42354.46094,607900000
5/22/25,41859.08984,42090.42188,41714.42969,41763.67969,476080000
5/23/25,41603.07031,41788.60938,41354.08984,41525.69922,497060000
5/27/25,42343.64844,42350.66016,41849.03906,41849.03906,501340000
5/28/25,42098.69922,42448.71875,42042.26172,42361.62891,518840000
5/29/25,42215.73047,42266,41828.35156,42190.01953,665310000
5/30/25,42270.07031,42376.07813,41906.16016,42192.35156,796200000
6/2/25,42305.48047,42317,41853.62109,42199.94141,454680000
6/3/25,42519.64063,42568.37891,42186.44141,42304.5,504410000
6/4/25,42427.73828,42645,42427.73828,42574.12891,409600000
6/5/25,42319.73828,42601.44922,42211.69141,42487.89063,532850000
6/6/25,42762.87109,42924.55859,42582.55078,42631.82031,414540000
6/9/25,42761.76172,42893.08984,42567.55078,42786.19141,485780000
6/10/25,42866.87109,42925.94141,42710.08984,42738.26953,446850000
6/11/25,42865.76953,43115.69141,42738.62109,42882.85938,467260000
6/12/25,42967.62109,42970.39844,42606.42188,42737.35938,455760000
6/13/25,42197.78906,42602.48047,42081.08984,42579.48047,485930000
6/16/25,42515.08984,42707.73047,42300.12891,42300.12891,467040000
6/17/25,42215.80078,42530.82813,42132.64844,42358.62109,423070000
6/18/25,42171.66016,42510.07031,42118.23047,42236.03125,485440000
6/20/25,42206.82031,42432.19141,42089.98828,42291.08984,859840000
6/23/25,42581.78125,42609.46875,41981.14063,42178.55078,496750000
6/24/25,43089.01953,43183.48047,42794.07813,42807.12891,516060000
6/25/25,42982.42969,43130.32813,42871.5,43130.32813,527460000
6/26/25,43386.83984,43430.98828,43084.07031,43084.07031,536710000
6/27/25,43819.26953,43966.37109,43505.60156,43505.60156,921330000
6/30/25,44094.76953,44138.69141,43889.16016,44020.66016,623630000
7/1/25,44494.94141,44604.14844,44013.53906,44061.48828,593600000
7/2/25,44484.42188,44557.82031,44354.01172,44455.66016,499870000
7/3/25,44828.53125,44885.82813,44550.42188,44565.75,346620000
7/7/25,44406.35938,44803.35938,44160.32031,44803.35938,442350000
7/8/25,44240.76172,44436.96094,44201.37109,44378.57813,445670000
7/9/25,44458.30078,44556.67969,44225.87891,44327.12891,531790000
7/10/25,44650.64063,44775.46875,44372.92188,44427.75,452340000
7/11/25,44371.51172,44480.76953,44275.25,44480.76953,474090000
7/14/25,44459.64844,44472.12891,44237.28125,44346.14844,410250000
7/15/25,44023.28906,44504.26953,44002.39063,44459.83984,496270000
7/16/25,44254.78125,44260.19141,43758.98047,44152.73828,450190000
7/17/25,44484.48828,44558.05078,44200.03906,44229.87891,455310000
7/18/25,44342.19141,44571.67969,44224.58984,44571.67969,497800000
7/21/25,44323.07031,44601.85156,44311.42188,44368.39844,446590000
7/22/25,44502.44141,44542.53125,44272.60156,44338.62109,483560000
7/23/25,45010.28906,45016.71094,44638.44141,44661.12109,446630000
7/24/25,44693.91016,44912.26953,44674.57031,44776.41016,453000000
7/25/25,44901.92188,44944.46094,44650.58984,44757.28125,369500000
7/28/25,44837.55859,44946.98047,44739.96094,44946.98047,416510000
7/29/25,44632.98828,44883.66016,44568.82813,44833.73828,488780000
7/30/25,44461.28125,44739.53125,44261.71094,44677.89844,456840000
7/31/25,44130.98047,44665.82031,44049.01172,44665.82031,689040000
8/1/25,43588.57813,43781.76953,43340.67969,43781.76953,705150000
8/4/25,44173.64063,44188.35938,43724.01953,43724.01953,514180000
8/5/25,44111.73828,44308.5,43923.80859,44200.07031,455690000
8/6/25,44193.12109,44290.08984,44017.71094,44196.60938,518970000
8/7/25,43968.64063,44498.42969,43799.19922,44430.08984,492480000
8/8/25,44175.60938,44272.75,44028.94141,44044.94922,452500000
8/11/25,43975.08984,44273.03125,43911.30859,44184.35938,431510000
8/12/25,44458.60938,44497.58984,44050.53125,44050.53125,442850000
8/13/25,44922.26953,44949.12109,44571.53125,44571.53125,521430000
8/14/25,44911.26172,44948.69922,44690.5,44890.83984,453530000
8/15/25,44946.12109,45203.51953,44897.98047,45159.91016,547270000
8/18/25,44911.82031,44998.82813,44868.32031,44963.17188,416460000
8/19/25,44922.26953,45207.39063,44816.5,44952.35938,466010000
8/20/25,44938.30859,45033.75,44767.96875,44922.69922,512550000
8/21/25,44785.5,44892.60938,44579.03125,44808.21094,407540000
8/22/25,45631.73828,45757.83984,44952.87891,44952.87891,484720000
8/25/25,45282.46875,45605.25,45273.08984,45605.25,393960000
8/26/25,45418.07031,45437.62109,45192.28906,45236.82813,490980000
8/27/25,45565.23047,45621.07813,45372.78125,45417.46094,430980000
8/28/25,45636.89844,45682.82813,45442.67969,45581.03125,540880000
8/29/25,45544.87891,45616.16016,45377.21094,45590.96094,494870000
9/2/25,45295.80859,45295.80859,44948.16016,45287.73047,533180000
9/3/25,45271.23047,45309.42969,44980.35938,45309.42969,479210000
9/4/25,45621.28906,45632.39063,45160.73828,45204.87109,457490000
9/5/25,45400.85938,45770.19922,45211.78125,45656.48828,558920000
9/8/25,45514.94922,45542.55859,45277.73047,45430.60938,472240000
9/9/25,45711.33984,45764.19922,45433.51172,45547.62109,449650000
9/10/25,45490.92188,45731.5,45380.05859,45731.5,579920000
9/11/25,46108,46137.19922,45577.08984,45577.08984,448340000
9/12/25,45834.21875,46077.14063,45813.92969,46077.14063,421730000
9/15/25,45883.44922,45978.42969,45771.87891,45848.39063,401500000
9/16/25,45757.89844,45967.10938,45667.42188,45919.53906,443400000
9/17/25,46018.32031,46261.94922,45687.58984,45778.39844,509830000
9/18/25,46142.42188,46317.51953,45954.73047,46056.55078,489090000
9/19/25,46315.26953,46396.46875,46105.01953,46211.16016,972580000
9/22/25,46381.53906,46447.12891,46035.82813,46206.69141,627450000
9/23/25,46292.78125,46714.26953,46217.57813,46364.10938,541530000
9/24/25,46121.28125,46453.07031,46096.39063,46368.94141,421040000
9/25/25,45947.32031,46122.42188,45785.17188,46097.42969,509180000
9/26/25,46247.28906,46353.03125,46051.92188,46101.44922,434270000
9/29/25,46316.07031,46387.05859,46149.05078,46306.33984,479740000
9/30/25,46397.89063,46425.30078,46103.39063,46282.62891,584780000
10/1/25,46441.10156,46528.78125,46276.39063,46366.78125,552790000
10/2/25,46519.71875,46589.30859,46283.57031,46461.10938,442010000
10/3/25,46758.28125,47049.64063,46566.87109,46583.94922,425050000
10/6/25,46694.96875,46846.44922,46426.96094,46776.03906,500000000
10/7/25,46602.98047,46868.48828,46448.01953,46700.89844,411280000
10/8/25,46601.78125,46816.28125,46498.39063,46649.32031,423510000
10/9/25,46358.42188,46684.41016,46271.39844,46622.30859,493080000
10/10/25,45479.60156,46641.73828,45470.71875,46394.87891,658100000
10/13/25,46067.57813,46153.48828,45698.46094,45698.46094,414070000
10/14/25,46270.46094,46522.67188,45452.03125,45871.89063,515330000
10/15/25,46253.30859,46693.33984,46027.23047,46375.17188,488700000
10/16/25,45952.23828,46422.33984,45781.17969,46289.08984,481610000
10/17/25,46190.60938,46327.07031,45862.37109,45862.39844,492870000
10/20/25,46706.57813,46759.26953,46312.87891,46312.87891,444010000
10/21/25,46924.73828,47125.66016,46688.25,46707.07813,430490000
10/22/25,46590.41016,46941.55859,46461.51953,46941.55859,458450000
10/23/25,46734.60938,46802.14844,46490.05859,46519.12891,407570000
10/24/25,47207.12109,47326.73047,46811.51172,46811.51172,403500000
10/27/25,47544.58984,47564.51953,47375.96094,47412.80078,426790000
10/28/25,47706.37109,47943.16016,47675.69922,47752.35156,603670000
10/29/25,47632,48040.64063,47448.58984,47746.78906,683470000
10/30/25,47522.12109,48014.92188,47381.91016,47446.87891,593890000
10/31/25,47562.87109,47718.37891,47347.28125,47659.96094,704620000
11/3/25,47336.67969,47697.32813,47135.96094,47697.32813,571740000
11/4/25,47085.23828,47274.89844,46877.05859,47148.03906,514650000
11/5/25,47311,47460.35938,47041.30859,47097.30859,469010000
11/6/25,46912.30078,47359.28906,46787.44141,47255.12109,552150000
11/7/25,46987.10156,46996.71094,46495.62109,46797.03125,591090000
11/10/25,47368.62891,47412.89063,46934.35156,47095.05859,490070000
11/11/25,47927.96094,47974.37109,47384.51172,47384.51172,454970000
11/12/25,48254.82031,48431.57031,48015.78906,48015.78906,497550000
11/13/25,47457.21875,48233.25,47411.10156,48173.92188,608110000
11/14/25,47147.48047,47380.07031,46863.05078,47222.37891,552330000
11/17/25,46590.23828,47202.55859,46430.26953,47068.05859,503830000
11/18/25,46091.73828,46382.92188,45913.60156,46382.92188,596360000
11/19/25,46138.76953,46299.12891,45905.19141,46138.67969,555370000
11/20/25,45752.26172,46856.75,45728.92969,46567.51172,721440000
11/21/25,46245.41016,46577.5,45781.57813,45808.64844,790560000
11/24/25,46448.26953,46587.71094,46108.01172,46351.92969,743580000
11/25/25,47112.44922,47182.89844,46341.35156,46482.35938,648860000
11/26/25,47427.12109,47571.39844,47196.14844,47196.14844,454980000
11/28/25,47716.42188,47750.76953,47475.60938,47482.25,272500000
12/1/25,47289.32813,47676.03125,47271.10938,47580.85156,482190000
12/2/25,47474.46094,47597.10938,47263.92188,47416.91016,510900000
12/3/25,47882.89844,47969.64063,47371.62109,47371.62109,490380000
12/4/25,47850.94141,48049.71875,47692.96094,47888.16016,498740000
12/5/25,47954.98828,48133.53906,47871.51172,47879.60156,456100000
12/8/25,47739.32031,47971.51172,47611.92969,47971.51172,505490000
12/9/25,47560.28906,47957.78906,47533.60156,47724.51953,425470000
12/10/25,48057.75,48197.30078,47462.94141,47573.96094,545610000
12/11/25,48704.01172,48756.33984,48082.89844,48082.89844,493950000
12/12/25,48458.05078,48886.85938,48334.10156,48714.75,495830000
12/15/25,48416.55859,48679.14063,48283.26953,48594.35938,516630000
12/16/25,48114.26172,48452.17188,47946.25,48380.17188,457400000
12/17/25,47885.96875,48387.32813,47856.78906,48128.05078,534260000
12/18/25,47951.85156,48365.92969,47849.48047,48101.17969,521430000
12/19/25,48134.89063,48289.62891,47974.82031,47974.82031,1227520000
12/22/25,48362.67969,48457.46875,48199.12891,48211.87891,427050000
12/23/25,48442.41016,48527.5,48254.30859,48320.58984,418920000
12/24/25,48731.16016,48771.32031,48386.58984,48424.71094,206740000
12/26/25,48710.96875,48782,48589.07031,48712.46875,288770000
12/29/25,48461.92969,48704.82813,48390.91016,48636.62891,321850000
12/30/25,48367.05859,48471.69922,48297.26172,48434.87891,282570000
12/31/25,48063.28906,48394.51172,48050.87891,48371.51953,336060000
1/2/26,48382.39063,48404.05859,47853.03906,48105.98047,465060000
1/5/26,48977.17969,49209.94922,48449.62109,48475.80859,578580000
1/6/26,49462.07813,49509.92188,48923.82813,48987.35938,541220000
1/7/26,48996.07813,49621.42969,48951.98828,49512.71875,506140000
1/8/26,49266.10938,49357.73828,48792.33984,48850.17188,515070000
1/9/26,49504.07031,49571.41016,49197.05859,49234.80859,444480000
1/12/26,49590.19922,49633.35156,49011.30859,49499.67188,516430000
1/13/26,49191.98828,49616.94922,49056.30859,49616.94922,549950000
1/14/26,49149.62891,49195.10156,48851.98047,49088.25,530670000
1/15/26,49442.44141,49581.17969,49201.10156,49201.10156,541520000
1/16/26,49359.32813,49616.69922,49246.23828,49466.69922,992970000
1/20/26,48488.58984,49005.01172,48428.12891,49005.01172,676030000
1/21/26,49077.23047,49295.03125,48546.03125,48546.03125,600840000
1/22/26,49384.01172,49607.28906,49201.80859,49201.80859,455130000
1/23/26,49098.71094,49265.46094,48963.05078,49264.53906,461030000
1/26/26,49412.39844,49488.80859,49137.64844,49137.64844,454370000
1/27/26,49003.41016,49157.80078,48862.51953,49103.57813,533780000
1/28/26,49015.60156,49150.33984,48901.48828,49024.67969,470990000
1/29/26,49071.55859,49292.80859,48597.21875,48938.26953,693040000
1/30/26,48892.46875,49047.67969,48459.87891,48991.62109,761990000
2/2/26,49407.66016,49484.94922,48673.57813,48777.76953,632100000
2/3/26,49240.98828,49653.12891,48832.78125,49358.58984,741310000
2/4/26,49501.30078,49649.85938,49112.42969,49323.58984,742920000
2/5/26,48908.71875,49340.89844,48829.10156,49313.03906,710270000
2/6/26,50115.67188,50169.64844,49032.19141,49032.19141,775490000
2/9/26,50135.87109,50219.39844,49837.44922,50047.78906,623640000
2/10/26,50188.14063,50512.78906,50115.03125,50193.48828,532700000
2/11/26,50121.39844,50499.03906,49901.60938,50243.14844,569380000
2/12/26,49451.98047,50447.01172,49420.28125,50170.26953,765340000
2/13/26,49500.92969,49743.98047,49084.35156,49439.57813,597100000
2/17/26,49533.19141,49732.37109,49169.83984,49525.37109,558570000
2/18/26,49662.66016,49897.30859,49469.05859,49571.92188,493390000
2/19/26,49395.16016,49606.17188,49197.53125,49576.21875,439980000
2/20/26,49625.96875,49712.55859,49158.28125,49323,574810000
2/23/26,48804.05859,49695.60938,48731.46094,49536.53906,574610000
2/24/26,49174.5,49295.21094,48752.73828,48827.80078,524270000
2/25/26,49482.14844,49517.35938,49206.87109,49357.62891,541620000
2/26/26,49499.19922,49815.21875,49237.37891,49544.57813,684630000
2/27/26,48977.92188,49253.57031,48678.78125,49253.57031,811800000
3/2/26,48904.78125,49064.67188,48377.96094,48794.42188,552340000
3/3/26,48501.26953,48695.35938,47626.85156,48493.10938,533540000
3/4/26,48739.41016,48854.05078,48354.37109,48589.76953,511380000
3/5/26,47954.73828,48526.73047,47577.10938,48526.73047,625110000
3/6/26,47501.55078,47634.55078,47009.01172,47634.55078,541850000
3/9/26,47740.80078,47876.05859,46615.51953,47371.28125,560020000
3/10/26,47706.51172,48220.53906,47444.23047,47771.42969,490360000
3/11/26,47417.26953,47711.26172,47185.89063,47690.76172,419500000
3/12/26,46677.85156,47242.51953,46662.23047,47242.51953,535900000
3/13/26,46558.46875,47123.98828,46494.62891,46689.23828,453250000
3/16/26,46946.41016,47176.14063,46707.39844,46707.39844,514980000
3/17/26,46993.26172,47428.12109,46975.51953,47085.53125,479900000
3/18/26,46225.14844,46913.92969,46193.05859,46913.92969,472020000
3/19/26,46021.42969,46247.21875,45733.69922,46134.87109,482890000
3/20/26,45577.46875,46068.30859,45369.39063,45975.64844,1044540000
3/23/26,46208.46875,46712.32813,45803.82031,45803.82031,530140000
3/24/26,46124.05859,46400.82031,45769.69141,46099.85938,474450000
3/25/26,46429.48828,46718.42188,46196.91016,46314.23828,462990000
3/26/26,45960.10938,46547.58984,45910.75,46344.64063,505010000
3/27/26,45166.64063,45904.25,45063.32813,45904.25,555090000
3/30/26,45216.14063,45625.76172,45057.28125,45283.05859,540680000
3/31/26,46341.51172,46383.39844,45480.30078,45541.76172,639410000
4/1/26,46565.73828,46803.35938,46396.12109,46396.12109,604140000
4/2/26,46504.67188,46754.71875,45897.23828,46469.35938,446710000
4/6/26,46669.87891,46701.10156,46354.94922,46472.19922,339870000
4/7/26,46584.46094,46744.76172,46214.76953,46744.76172,450740000
4/8/26,47909.92188,48017.08984,46978.17188,46978.17188,523710000
4/9/26,48185.80078,48323.94922,47690.26953,47840.62891,445240000
4/10/26,47916.57031,48235.05859,47856.17969,48199.39063,477060000
4/13/26,48218.25,48221.37109,47505.96875,47718.21094,455850000
4/14/26,48535.98828,48592.28906,48192.30078,48272.03125,527910000
4/15/26,48463.71875,48709.01172,48281.62109,48549.14063,529870000
4/16/26,48578.71875,48683.44922,48337.37891,48557.82031,456610000
4/17/26,49447.42969,49717.98047,48788.80859,48788.80859,585650000
4/20/26,49442.55859,49489.62891,49245.60156,49422.37109,411270000
4/21/26,49149.37891,49848.69141,49046.53906,49688.37109,476630000
4/22/26,49490.03125,49624.48047,49271.5,49271.5,426410000
4/23/26,49310.32031,49522.94141,48861.30859,49284.85156,455470000
4/24/26,49230.71094,49393.33984,49085.75,49320.28906,536950000
4/27/26,49167.78906,49353.69141,49029.46875,49112.19922,514570000
4/28/26,49141.92969,49381.32813,49077.75,49276.80078,508210000
4/29/26,48861.80859,49163.78125,48708.57031,49163.78125,453280000
4/30/26,49652.14063,49753.26172,48762.92969,48762.92969,733120000
5/1/26,49499.26953,49988.55859,49496.46875,49832.57031,465300000
5/4/26,48941.89844,49441.42969,48913.05859,49416.66016,439460000
5/5/26,49298.25,49365.21875,49009.10938,49037.12109,395600000
5/6/26,49910.58984,50011.53125,49442.19141,49442.19141,552640000
5/7/26,49596.96875,50130.19922,49487.96875,50002.39063,482010000
5/8/26,49609.16016,49830.69922,49486.96094,49581.08984,456510000
5/11/26,49704.46875,49771.23828,49475.78125,49549.07031,493230000
5/12/26,49760.55859,49823.94141,49307.66016,49739.62109,498360000
5/13/26,49693.19922,49747.60938,49451,49674.57813,485990000
5/14/26,50063.46094,50200.53906,49843.57813,49843.57813,504090000
5/15/26,49526.17188,49930.26172,49503.57031,49930.26172,587920000
5/18/26,49686.12109,49761.16016,49352.55859,49481.03906,461520000
5/19/26,49363.87891,49696.53125,49245.10938,49696.53125,494840000
5/20/26,50009.35156,50067.21875,49235.73828,49348.82813,513230000
5/21/26,50285.66016,50381.41016,49697.46875,49983.80078,560940000
5/22/26,50579.69922,50830.23828,50434.64844,50434.64844,463470000
5/26/26,50461.67969,50785.67969,50356.64063,50686.14844,530360000
5/27/26,50644.28125,50830.41016,50487.16016,50487.16016,503580000
5/28/26,50668.96875,50764.03906,50314.33984,50660.98047,505090000
5/29/26,51032.46094,51094.17969,50698.26953,50773.91016,894700000
6/1/26,51078.87891,51161.10156,50767.32031,51161.10156,625190000
6/2/26,51307.78906,51369.60938,50829.55078,50912.83984,548760000
6/3/26,50687.07031,51220.92188,50687.07031,51220.92188,546850000
6/4/26,51561.92969,51657.89063,50986.10156,50986.10156,520670000
6/5/26,50866.78125,51660.39844,50781.44922,51610.01953,638680000
6/8/26,50786.01172,51277.14844,50732.35156,50997.23047,477180000
6/9/26,50872.10938,51260.92188,50211.12109,50814.42188,566610000
6/10/26,49918.78125,50769.26172,49909.07031,50760.12109,503790000
6/11/26,50848.75,50968.94922,49972.07031,49972.07031,516860000
6/12/26,51202.26172,51409.69922,50827.83984,51148.73047,427710000
6/15/26,51671.03125,51945.89063,51364.55078,51364.55078,509660000
6/16/26,51999.67188,52190.28906,51712.62891,51712.62891,447100000
6/17/26,51492.55078,52281.19141,51392.57813,51937.55859,496040000
6/18/26,51564.69922,51949.26172,51554.53125,51571.85156,985370000
6/22/26,51712.71094,51887.85156,51555.19141,51555.19141,529120000
6/23/26,51666.83984,51872.55859,51301.76953,51735.64063,548870000
6/24/26,51848.89844,52248.69141,51617.73047,51660.75,560270000
6/25/26,51920.62109,52655.66016,51857.78125,52009.01953,639230000
6/26/26,51876.10938,52130.07031,51614.73828,51803.76953,1297680000
6/29/26,52182.73828,52311.62891,51949.53906,51995.14063,580440000
6/30/26,52319.19922,52387.44922,52033.12891,52168.17969,622980000
7/1/26,52305.23828,52742.66016,52026.64063,52231.17969,622970000
7/2/26,52900.07031,52903.85156,52395.21875,52395.21875,548820000
7/6/26,53055.91016,53060.10156,52648.69141,52828.44922,467390000
7/7/26,52925.14844,53289.30078,52774.17188,53104.05859,442010000
7/8/26,52348.39063,52758.46875,52069.87109,52758.46875,454130000
7/9/26,52487.41016,52574.89063,52249.44141,52249.44141,456760000
7/10/26,52637.01172,52709.75,52266.80859,52622.92188,408090000
7/13/26,52498.64063,52846.51172,52351.12109,52676.53125,399240000
7/14/26,52508.26953,52695.05859,52046.35938,52046.35938,464870000
7/15/26,52658.64063,52823.94922,52428.53906,52604.19922,506020000
7/16/26,52552.96875,52924.85938,52367.42188,52924.85938,528320000
7/17/26,52146.42188,52610.96875,51986.73828,52426.46094,549690000
7/20/26,51839.26172,52411.89844,51781.89844,52154.57031,397690000
7/21/26,52224.64063,52370.64844,51890.10156,51916.78906,404610000
7/22/26,52218.57813,52511.21094,52148.87109,52287.14063,449100000
7/23/26,51711.64844,51885.14063,51542.05859,51755.53906,496570000
